uuid,pokemon_id,stat_id,base_stat,effort
55d51008-1b19-4ff3-acd0-12ca5737ed93,219,1,60,0
55d7bc7e-269f-484f-8302-3d9214d21d73,109,2,65,0
55e1424f-bf7e-41c3-9694-d63f48035138,329,2,70,1
56152f94-ee87-4afa-8a14-0069b6223ed3,151,3,100,0
562ef59c-02b2-4389-a74c-6fc8eeb2573d,62,5,90,0
56492d5d-0495-41b8-844e-8e79ba44f716,122,3,65,0
567e4039-5e3b-4524-bf79-83bb3a8d181b,291,4,50,0
567f37c8-3719-4fa7-84e5-6bf9f4492097,46,1,35,0
56980947-b828-40e2-b115-3be8cb00248b,32,2,57,1
56dfc1e0-bb8b-4d1e-b24e-cede195724b9,300,3,45,0
56e9c010-a3ee-4e3c-b79d-06626474b8fd,371,2,75,1
572a7752-1a04-4ba9-8e94-8973f70ba591,303,2,85,1
5775c781-0161-4482-9c88-b99b4ec7660a,220,2,50,1
57902cec-aa6c-4a6a-862c-8c59aa22f3dc,56,3,35,0
579f5693-96d8-4630-84ca-e3f26925e6c5,164,5,96,0
57bf1c22-00aa-4b80-b235-b78efb683094,167,4,40,0
57bfe9df-edf5-4ab8-bc20-a4362432a6f5,273,6,30,0
57cbe78d-91ce-46e9-9552-3befdf2d9206,70,4,85,0
57f94af0-6685-468f-a1e2-fe765707c1ab,114,1,65,0
5821dab2-7a80-4923-865e-7d6120f2e2ee,212,5,80,0
584f52ea-9368-4c73-b3a5-ddeb5c759a21,149,4,100,0
585d78be-f3d1-46e3-ba22-e3a52aa5088d,382,4,150,3
587737ee-557b-4901-98a3-83fa7881f1f9,242,2,10,0
587f95d9-7237-46e9-9f60-12c9d54fa1e9,241,1,95,0
588ee6a6-bbc1-48e2-859f-9bf7ecbfafbe,20,4,50,0
58ad2c0b-c7e7-4dae-9ae4-91b779c95bf6,153,6,60,0
58ae84e4-8be9-4d4d-bfb5-d7be32c9c61b,41,6,55,1
58af5d9f-f65e-47f5-94d0-7c28f0e6d04f,217,4,75,0
58bf7e13-66b2-44df-8033-3b6dba8033b2,61,6,90,2
58cb7e39-9672-4bf8-870d-154dad7c1cc6,384,5,90,0
59034569-255d-45ef-ba75-acd14a8dd210,160,4,79,0
59596fdd-5699-4eaf-9316-084ac33a870a,250,3,90,0
596dbf54-90d0-4522-831a-c1100c122fd5,66,6,35,0
5994b93b-1dd4-4cab-af69-12b63d544531,94,5,75,0
59e14661-bfc9-4cfc-a376-ba347d0bb8c1,264,5,61,0
59f14ec0-aabb-43b6-ac6e-6b21494b01f8,254,6,120,3
59f8579f-7059-4d9f-becb-b819e4a3e081,94,3,60,0
5a170d0e-abcb-49d1-8254-95e8def9981f,141,1,60,0
5a2f265c-c452-465f-9e1d-9014ef4f607c,83,1,52,0
5a87e074-5fb3-48f1-b61c-2f6c84a68be1,139,5,70,0
5a90ae0b-d157-4597-93d0-34d3a913e29e,313,5,85,0
5a965d4f-3058-4294-bae3-b8e0e4da96b9,357,5,87,0
5ab13cba-4841-4c4e-a6e6-7f06f57a2d98,355,1,20,0
5ad56bba-78de-4858-a764-4aa6bc6d22ac,37,6,65,1
5adc28b8-eec9-4233-aee9-fc7e39a02a83,181,2,75,0
5adca47a-1418-432f-b27f-e6ee3aee64d9,172,5,35,0
5ae40bff-7871-4cac-b244-156f7783062c,1,1,45,0
5b0aa392-ac17-4881-8ed2-cda8a5854df7,182,6,50,0
5b1ea397-e1c4-4b7a-b5c0-edfa5fba14a6,148,6,70,0
5b7e4c69-ee94-4959-a057-8edf11ec2b74,382,5,140,0
5b9405a3-4044-4354-b8b0-178da8a2c79a,306,1,70,0
5be466c6-0fcc-464c-b759-7801f7a53800,287,6,30,0
5c072682-08ff-4d16-8bb5-2e9d4b59ecd0,73,3,65,0
5c10a15c-87ea-40b3-8a58-a5e9b7c63ce8,132,6,48,0
5c1e97f2-76a8-4ca8-b3b8-8cc64cd40b70,334,2,70,0
5c3581de-df93-4ebb-aa44-cc1083641c9c,101,1,60,0
5c3586e6-0efe-4585-9d1f-84a2f0f54ef5,218,1,40,0
5c43c09d-2161-4b99-9b0f-96b0a37023ee,324,3,140,2
5c4a5a01-8e58-42f2-a37c-e5870349e87a,146,1,90,0
5c4e28fc-4bbe-448b-9d56-5f33b3f95a86,321,1,170,2
5c653247-a936-4c1e-a020-a6cf203e16a3,144,5,125,3
5c85950d-4baa-49c7-9a2b-fefb39902f82,334,6,80,0
5ca3f076-e6e7-42b8-b274-957dae7d4ab0,15,1,65,0
5cc24aee-3abc-4576-8005-861d8e38f023,377,2,100,0
5cd3440d-4fca-459e-ad1c-a618c5577ba8,240,3,37,0
5cdfcb14-f74e-4a26-93d0-e41c62471159,361,1,50,1
5ce3a1c3-0371-464c-97b5-cd3b0bd0a967,234,4,85,0
5cf08a11-4024-4c9c-acf5-3be82f7b8055,126,5,85,0
5cf41240-f421-432f-874f-b850fb4219d0,204,4,35,0
5cf72408-576b-402a-b5fc-a11f6d32abf7,100,2,30,0
5d68f868-757f-4819-a9fd-fe7d31b35f8e,97,6,67,0
5d7c1b14-42af-4677-af92-8747ccc13754,323,6,40,0
5dc4a232-9053-4e27-bbe4-0a65a207b707,130,6,81,0
5de8cb11-2648-4288-80a3-290510e7fed4,52,2,45,0
5e4c8737-f26d-4a55-920c-07d001a34e27,103,4,125,2
5e55d380-12df-4e56-8966-49b396c27a54,196,1,65,0
5e56f464-031e-4ebe-be64-dca203015ba6,211,4,55,0
5e58e5fa-da0d-4e77-a2f3-b0475de98f65,52,4,40,0
5e7fd076-d3e4-4a2b-9326-b13cce5eae6a,333,3,60,0
5e8355b2-1e92-4788-808b-72ad36ebfb4e,23,5,54,0
5ec3d704-148e-4708-bcdd-559428c11fd8,318,1,45,0
5f12c7a1-1e97-40cd-a894-81cf9ca97a8c,151,2,100,0
5f1c8755-7f2a-4696-a950-1ad93ce61cd9,125,2,83,0
5f469a70-44ae-4548-b640-2562456f0516,220,3,40,0
5f4b9701-81b6-4038-95b7-34155487367b,232,3,120,1
5f61bdfe-ed94-4fda-a7c0-c8bb50c55f34,299,1,30,0
5fc3cfe9-4d44-42c6-9225-58f1dd31ab84,210,4,60,0
6017343f-430c-454e-a24e-429cccc5b478,2,4,80,1
602f8d68-ef80-455d-b506-48d1f1dccf42,325,4,70,0
603d88d6-54e8-4ec8-9242-c8fcf4e00b11,288,1,80,0
6054434b-bdb0-41eb-8f70-c44e5677cf0f,110,5,70,0
60b67616-9dd1-4f7f-bbae-68682ce5edad,153,4,63,0
60cfda95-9d7d-41c1-9d1a-72eb7e0cdf11,207,3,105,1
60dd81a0-e7fa-43e5-95f3-295d9bb436ff,381,4,130,3
60e52249-ae0a-4bdf-91e5-6d8bc8becabd,79,2,65,0
612c85aa-5a5c-484e-bb4d-9b2de72a22f6,171,5,76,0
620f9e89-c79f-4de4-bb82-011bc90b4aa8,372,5,50,0
62183750-f656-423b-8cf6-145727d782fb,370,4,40,0
624ef37e-a28f-489b-8d31-a13740185a2a,141,5,70,0
62782bb5-8f7f-4a82-b2b7-93db23a54fe4,335,6,90,0
627a6e7b-6193-47e1-9996-e1fdb0bea955,22,3,65,0
62982724-d4f6-45ce-acde-5e1fac3741d0,384,3,90,0
629e3208-0ad7-4a5e-b4e9-4f2b427e6b12,326,2,45,0
62b1450e-14e1-4f65-bb94-aae1066deea5,284,1,70,0
62b8330d-8068-4218-972d-cc42ec89e500,365,4,95,0
62d94121-aa42-4e8d-83ec-260577c2989c,52,6,90,1
62e1d634-a719-4f03-84d8-6e3486328ac9,46,3,55,0
6321760c-f196-4802-87bd-729287828ab7,290,4,30,0
63230dad-4cca-49db-9ad2-0b3f1f6c2539,259,2,85,2
6324a52a-8be4-42ab-bd39-1cb68230cb94,11,3,55,2
6335fafd-324d-47c5-95fd-61bbcb7bf10c,253,3,45,0
633e8442-f272-4a6f-ba02-211e7b973ad7,31,2,92,0
6370fa22-223a-4db6-a4ce-8f98fc6a9463,24,3,69,0
638d3443-1c0d-416d-ac43-68ca6f37142d,140,1,30,0
6398ea02-377d-408d-8361-c3bb62cfa7b2,366,5,55,0
63c96355-84a8-4725-9a6e-a74d19e6c618,191,1,30,0
63daf42b-7388-4b1e-a353-763cad692eb4,328,1,45,0
64040dfa-a268-4744-b606-9b2d0646305a,218,5,40,0
642556a4-280e-499a-932e-8a536e177d97,339,2,48,0
64334801-adf4-4a61-8df3-54008e0ca88a,200,1,60,0
644114d8-c25f-465f-93a4-65d8762a238f,133,4,45,0
6447d549-ca65-480d-9c01-b76a5d9cb089,184,3,80,0
644d0a80-736e-44d5-b99d-7157a8ea7d1a,369,1,100,1
646a790c-0824-45ee-96ee-f3ef87151b79,161,4,35,0
646b8aec-b6f9-47f8-b28a-5d26ecf23000,199,2,75,0
647599c0-5fea-4d11-bfc1-eaa5025132dc,216,5,50,0
6481501b-cef4-475f-ab5c-764cef288592,303,4,55,0
648d02c6-c3ba-4f28-88ad-d81ead525bf2,181,6,55,0
64a8b306-d07d-4075-9d44-06eb1931c625,131,1,130,2
64e3f521-1919-42b1-a00e-c3d0f452f839,192,3,55,0
64f366b1-556d-4b8e-8573-661f8b1bebba,172,2,40,0
64f6fc97-465c-4055-8a3a-e28333c077e2,347,3,50,0
65195f88-7989-4689-845d-9da39502af20,7,3,65,1
65271776-5ced-4849-ace2-1ba0524f4344,354,2,115,2
6537ab7a-cac8-4f64-96d7-154ec49cf342,298,2,20,0
6568cadb-7eea-498c-b9cb-9ffac88ae108,119,4,65,0
6588cb5e-2d43-47e4-bc33-3e6f2a27b1f3,162,6,90,2
659cad88-2133-4d5d-8f1e-2f88cc19cef1,104,2,50,0
65b666cd-2588-4e7b-9239-dda254fe5e51,378,1,80,0
65d87afe-fed2-4008-8a2f-3ff25c9586e3,102,2,40,0
65e770cd-692b-4f5c-a8eb-a884d3d60439,283,6,65,1
6651d3ad-62b7-47a6-86f9-7a3c60f12ae3,148,2,84,2
665f84f3-2245-4e14-b999-f6c833c123ce,248,2,134,3
66970ec7-47d7-4f47-8a98-d60f7163bfc5,31,3,87,0
66bc402f-0456-492e-99ce-b2ca78ae0249,33,2,72,2
66d4042b-e964-4e0b-ba3a-a85bb4f03ab2,184,2,50,0
66f3b955-b20e-424b-a131-9a6dcdb48666,125,1,65,0
67046745-dfc7-4a1b-8cda-6bea9842f354,337,5,85,0
675b9f09-5b21-45c5-8c62-ca35c9354829,266,6,15,0
6767e3a1-c42b-458a-bcce-8e8d0df97c26,292,3,45,0
6780ac22-3683-46b2-887d-cf469deec701,230,6,85,0
6782a9d1-eae5-4409-9213-2e354ca24deb,26,5,80,0
67b39c89-ebfe-49ea-90e9-a1db417bdd79,29,3,52,0
67dad66b-c709-4adf-8c1d-f62564283bb1,177,4,70,1
67e26851-d9fe-4b5c-9445-9c5b06d5b0d1,101,2,50,0
67e5d68e-340e-4072-b750-548406855f3f,80,4,100,0
6830f7cd-fc8d-4174-b66f-a05f503ae6a7,142,4,60,0
684ae31a-7672-489c-89a5-d118dc3d2492,289,4,95,0
68576d83-537c-4331-a2bc-19de29deec45,109,3,95,1
6873c8c5-0aa2-4578-b3d5-6f877a09c051,68,3,80,0
68a7cf88-91eb-46dc-8a3e-ee70b966b5b4,131,4,85,0
68c11152-fa12-415d-a61b-1ffc4d831577,279,4,95,0
68f0079f-de12-488b-8cbd-cbd290901692,8,5,80,1
69620f94-b41e-4f6b-9008-4823e8f8fd6f,251,4,100,0
6962783c-eee8-41c4-89f3-8a03c1116ea6,51,1,35,0
6974cb5f-55a9-4b49-94cb-47772c440af6,179,6,35,0
69ab88d6-6903-4238-bae6-12ab6dcacd02,312,3,50,0
69bbe9ad-db6b-467a-8700-4c0c97792f6d,60,2,50,0
69ef3ba2-c85c-4b80-860d-def60ae2f23a,82,6,70,0
69f512dc-dfe6-4bf2-b855-ba49fb8b8b21,78,5,80,0
6a3740fd-03bb-46b3-846b-5f3b30bd967c,4,1,39,0
6a8c6e41-24d1-49db-a2c8-ad22eb47de99,306,4,60,0
6a9ed02e-5399-4252-b41f-a6ae7a553529,111,1,80,0
6aaa91af-7e8a-4d64-aee3-4cda293a759f,183,6,40,0
6acf5818-4bcc-41c1-a115-2138a18ebbe1,10,2,30,0
6ae84b08-e3b5-4c92-bca8-c90e77164649,156,3,58,0
6b0dc6f3-cf14-4c21-add6-14abab65d055,171,2,58,0
6b757664-1572-4098-8b2e-3135e93611c8,55,5,80,0
6ba6eb92-35d2-4bd0-9e57-4bc414cb6f5e,325,6,60,0
6bacb3bf-dc10-444d-bf57-5cd6cb432d6f,297,5,60,0
6be8f46a-046e-4d47-a4bb-8837b247cfce,278,5,30,0
6bfca236-c155-4a83-b781-eaca636aca25,361,4,50,0
6c15b808-d3d9-40ad-9353-d8c18529d654,304,6,30,0
6c884b09-12dd-467c-8334-bfbcd6f031a4,373,5,80,0
6c92acd6-dd1a-44b8-9bfc-2273fccf0c99,343,6,55,0
6c93de22-3722-43dd-a4e9-6c02678caedf,315,3,45,0
6cabcbfb-934a-4479-897f-fe4608d3c2ea,106,1,50,0
6cea607f-51c0-47b5-a08d-00035612be9e,246,3,50,0
6d048910-0aed-4d96-a3de-95828e64d57b,226,6,70,0
6d0636a8-728a-4fda-951f-4a6bb705241c,358,4,95,1
6d1469d9-edf1-476d-9cff-536798857dc9,347,1,45,0
6d17b3bb-c0d8-4196-be21-6d53c2aa6ab4,189,3,70,0
6d1f7f30-bcba-407c-b0ef-0ae67617e9d5,221,2,100,1
6d2d50c2-d469-4295-ba61-b8fcf2f3bb42,304,2,70,0
6d38fd3b-ae1f-47dc-81f9-5212fe6d92b4,196,2,65,0
6d431ea8-6697-4f72-8bc5-0f06f5d20564,197,6,65,0
6d75d245-5b25-48bc-8fe3-05846cf28de0,38,4,81,0
6d782ee0-a65a-491e-a2be-6e9d880853cb,123,3,80,0
6d8acef3-be8c-4f3d-b0d5-8e464dbcdf8a,112,2,130,2
6da14f6d-983e-44c8-a75c-7c047ac786de,188,2,45,0
6da2489c-e6c2-412f-b81f-5dae72f8053c,266,4,25,0
6db25dc4-f578-4368-9d3e-452c8140eeef,196,3,60,0
6db981c6-4696-48c5-aaff-8ecc2814be32,5,2,64,0
6dbd8d4b-6aa3-4295-9412-ebc38170b421,280,6,40,0
6dc96db7-5c65-4de2-a9bd-1d5b1022dc53,153,1,60,0
6dcc3abd-e9f7-47f8-9c45-bbdd36ada664,55,6,85,0
6df038e0-1757-42e1-901d-6f0e1bd3d707,278,2,30,0
6e097f71-0b1f-48fb-afba-74247a9c469d,57,3,60,0
6e16f22e-de6c-4f1c-8b84-257fd262200e,301,3,65,0
6e37b99d-f2ba-4007-a0c6-99d206b60362,56,5,45,0
6e56a5a9-8920-4ede-82fd-fac19578d0f2,12,4,90,2
6e5ab0fa-5d28-48c5-849c-1397e16a7272,320,2,70,0
6ead7923-0f6c-4864-827f-3108cf4491f3,77,1,50,0
6eb35b36-6396-4381-a2ed-8a82760adcc4,222,2,55,0
6ee80103-1c91-461b-8a5f-0fbfd0079143,178,2,75,0
6f4b284c-dd4e-4e90-b015-bc406d2fcd5b,6,2,84,0
6f8db188-ca03-499b-b15a-6f7a8eaa9167,248,1,100,0
6fddfaa7-a6f3-441d-a23f-2a753b1da970,264,2,70,0
70218f3e-a6d4-4628-bd60-246ce87bdbe9,165,4,40,0
704f7926-3302-4977-9511-1c93588a6154,234,6,85,0
7078a81d-2e8c-4d9d-a016-91277b488083,148,3,65,0
70b9df6f-76d2-4a98-b819-019d5ba7f0f7,247,4,65,0
70ee8d36-7978-404a-b6e0-13e9e40cff2e,169,5,80,0
71052c92-0c8c-4c03-925f-bff9a7a708d2,326,1,80,0
710e7e38-3643-4cfb-824a-4c29428bcba6,309,1,40,0
71341c5f-9d68-4f00-b336-56474818e4b8,233,3,90,0
71399181-4b45-4c58-adb5-f933326e7f8a,71,4,100,0
7154ffab-d14b-424b-8de4-fd5aa7406f71,21,3,30,0
716d93eb-b14e-4dd2-a44f-b924583a292d,173,4,45,0
71afd447-df7c-4284-bdc5-c50992f44f54,56,1,40,0
71e213ab-2b9f-4249-a238-790818c4dd46,322,6,35,0
720b9c23-d8d5-4044-8131-1a81ea350209,124,5,95,0
72209c5a-e456-4629-bec5-13b4381f85d2,146,4,125,3
7222b356-49b4-4ede-883b-b55f3b5cd57b,378,5,200,3
72326e04-4bf7-40cf-a7c5-f606cf588514,250,1,106,0
72893583-1e2f-485f-aab9-c2a17638c92e,10,3,35,0
7293f535-3f8e-4ecd-b42b-2a3be108116b,305,6,40,0
72c32104-f036-4fd6-8ff6-f4fed0e51626,66,1,70,0
72c86fbb-ec91-42d6-a789-0b9dc186ea83,28,1,75,0
72e8c309-4c4c-43d9-945a-4c55d1996f00,15,2,90,2
72f21af4-234d-4408-be38-c6b44c5b0f93,45,4,110,3
72f806cb-5106-4175-8812-1b2cc9e03653,375,5,80,0
72f88557-f6e0-4246-9901-c14f40d2cf9c,364,3,70,0
7328d45d-5183-471e-83d4-7316149034f0,42,6,90,2
732c220a-0151-49af-b170-d90c5697369f,252,2,45,0
738c43a0-b796-496c-9a5f-b1727ac80a67,337,4,95,2
740ba90d-4683-415b-be63-d505f29b44fc,164,2,50,0
741c2a75-e2ab-43e5-8e3c-d41e4333808f,78,4,80,0
7475e18b-c953-4cbd-bb01-c4ccecf9e990,352,2,90,0
749a8fc2-3619-4741-b55d-3c8941071e58,48,6,45,0
749e55d9-971e-471b-b009-14169098abe4,349,3,20,0
74a24850-a020-405a-9de6-a4fc92ed9f5c,282,4,125,3
74be910b-a7c2-4d2f-bfc0-80175ce1a598,208,2,85,0
74cd3fb4-94b8-42e9-8fdb-d80239bce77f,89,6,50,0
7501c5d2-7c7f-4943-89d0-ea20329ea63e,107,5,110,2
75388713-9806-42b4-bf9d-7f4fa26c7798,159,1,65,0
7549fb91-0403-4fca-ae00-31cd9b60693b,356,6,25,0
75524524-e227-4427-aff1-5fa78839cad6,258,6,40,0
758d28b5-20cf-4b8d-81ac-f6200ef9f543,311,1,60,0
75927a27-67c4-4db3-843b-4e7d3fc7b857,259,5,70,0
75b9bd2c-68f4-4884-9f0b-0344ede1b2d4,373,4,110,0
75bebda4-b309-4093-85e0-1aa9aee5a9ed,67,4,50,0
75d7ba57-48ab-49bc-8af7-e17009ff3670,260,4,85,0
75de8742-37fe-424f-a010-0ca0ab06aabf,47,1,60,0
75ee75f5-dc31-4d2c-b475-601fce262cb1,146,6,90,0
76075cf5-a592-4deb-8b18-91e4b776344a,133,1,55,0
7607e769-44b0-4666-b2db-c300fe397716,71,2,105,3
76082142-414b-46f7-b055-ba86b49f6f2c,130,4,60,0
76186944-274a-4e1a-879a-10f785efe52e,167,2,60,1
761f77c7-f3e8-460c-a803-86564131e3ce,21,4,31,0
76241fb3-8230-4d8d-8c8d-1580272bbf07,148,5,70,0
762a1a63-960b-47d6-8f48-10808e2a5f5a,316,5,53,0
76fbafda-00c4-4c15-95a9-170102063ded,263,6,60,1
7715cf48-18ae-4a1a-bbde-43eb81dfbdd0,140,2,80,0
771df9b2-d045-4f74-bc3f-4aa46b35c130,343,2,40,0
77294593-dd4f-4f5e-819b-3a6513d6d0f2,182,3,95,0
774523b6-6bf8-4113-bc93-bb8eb0808090,1,6,45,0
775d556b-cb63-4556-aba0-052532629b9b,202,2,33,0
778c5c06-9f0a-4bc2-9cfc-f35cd74455a8,91,2,95,0
77924c03-f490-40e7-9303-a09945609c54,206,6,45,0
77d63075-b699-4724-a3e6-b47f2c92c7bc,321,6,60,0
77dcda82-0a27-4033-a442-0e34587a99fe,234,3,62,0
77eb5519-540b-4e8c-8a9d-dc122d1b8540,136,4,95,0
77ecfc18-a048-4321-9152-53562fe5bc6a,30,6,56,0
780609ba-376e-4f4a-a2bd-4e7ea5d51f27,374,3,80,1
78062eee-f648-4402-9785-87dd174fff4f,128,3,95,0
7825099f-11fe-4fcc-8a60-b1bca667b35f,40,3,45,0
782bb95d-7c30-49ac-ab80-5f2b3b8e5d8e,252,1,40,0
783ec636-2979-4ae0-8a59-b49e624a9036,337,3,65,0
7859319e-ec89-44a9-a5d4-a77260142da9,131,2,85,0
7861ee70-e497-47d8-80b5-897073835f48,227,1,65,0
78c13592-f651-46dc-a263-6698835eab16,297,4,40,0
78e7de78-c71f-403f-ab04-8d1acc9f6169,98,1,30,0
78f7091f-a128-4642-b2bb-5962bf7bf6b5,127,4,55,0
79060020-a554-4fc6-96ce-8a0f38fac8cd,352,4,60,0
79146ae6-f023-43c2-861c-0f67ac2ca8c9,187,4,35,0
792bd58a-1d30-463c-833a-653109d08fec,159,6,58,0
7952fc81-34f1-4c83-861e-e7446dafec86,359,4,75,0
7956dda5-e6d4-4cc1-9b4b-cc3ab6a3f5ea,51,5,70,0
797e25e4-7b08-46bc-ae80-5cb86f13fb1f,195,5,65,0
79a5e2b9-335f-486f-ade9-d3dd4c81a6b0,335,4,60,0
79d581d7-f189-4cd8-ba33-be4f1a5ecd88,65,6,120,0
79decb93-e5d4-4c2a-882a-b4264300b8d6,36,4,95,0
79ea6632-98ae-4483-aab1-f486cc56fd0a,353,5,33,0
7a03ff73-4bf3-4122-b1e1-73c44368b900,239,3,37,0
7a111ebd-d569-4bf1-a6b5-813619691ebb,382,6,90,0
7a3e525a-8195-4b7e-921c-8db589790e1a,126,3,57,0
7a6bea89-5bf6-4bf9-823a-9e93ce15f606,274,1,70,0
7a6cfc1f-17a7-477b-b35c-a4af57f41242,309,5,40,0
7a95d0f3-4a6a-48c8-a288-6b166118d09c,246,5,50,0
7acecb71-e797-4649-bca3-b72197ff39ea,96,1,60,0
7ae4e1f9-d4d1-4752-bc65-c68ec549e2e7,75,4,45,0
7af5a0b2-6b3d-40b5-a304-bc70877364d5,69,5,30,0
7af9ba79-d828-446f-8c36-5dd501a599a1,149,3,95,0
7b23e2b5-9e2f-4a44-a9c2-70f8d817e273,142,1,80,0
7b34435d-f968-4acd-b2b1-44e0b5a2a5db,19,2,56,0
7b462886-111e-44d2-80c4-3154b1a6f6d9,177,5,45,0
7b4ee540-7c4c-4e96-8d02-94f2d4c3743d,386,4,150,1
7b7fabfa-24df-4a0d-a689-e2433416d506,296,3,30,0
7bb943d5-f454-4f5e-a4be-0948cb6097f0,64,5,70,0
7bb9c87f-6b11-47b1-a392-35efb0ccbd3c,59,1,90,0
7bcfdb7f-99a2-4b02-b99a-749be36c820b,200,5,85,1
7bfd1142-ad91-4a59-8e20-2b71540e48fe,10,1,45,1
7c0cb6ef-86e3-40ce-bfa0-a1afbd4d9542,194,3,45,0
7c6f6699-2c7a-4ce0-9778-58fe1660c4c4,112,4,45,0
7c74b456-cf47-43da-a1e0-0a823c134e8d,323,3,70,0
7c8f0e84-1c28-48dd-bf11-b4a8ca470f2d,221,1,100,1
7c98eb79-5afb-4d7f-8eb3-d0808ed95bcf,341,3,65,0
7cc6a8ef-3641-4828-ab30-366d916a7b3e,109,1,40,0
7cd6d97c-353e-4ee6-95c9-cb01e68185c9,178,5,70,0
7cdbd63d-4a6a-4264-ba92-8d3631c85faf,128,4,40,0
7d083f1a-5b93-4f62-811b-59ff20216343,131,5,95,0
7d0d3b04-2d8a-4049-b97b-5408767de1ef,225,4,65,0
7d492470-f6a9-42e9-a550-667dd88052c8,68,2,130,3
7d4d98c2-d5ed-40fb-b68a-58c8d093429b,158,5,48,0
7d5dee15-87a6-4f8e-aa14-4c438c220a42,270,5,50,1
7d80863d-5eb1-4b59-a594-8dd37be31d01,349,5,55,0
7db0f21f-d114-467b-b06d-689e492ca060,316,4,43,0
7ddb5429-3521-4305-8431-8f96e4abcaf1,186,1,90,0
7df793a0-53a9-4780-a21b-b928e779217a,283,4,50,0
7e01f53b-b737-4bd9-969c-60b988284e03,266,3,55,2
7e3aca67-8b16-47c5-b246-ba4f792e35b2,380,3,90,0
7e788b47-97bb-46cb-b3af-a8f4e4d764fa,223,4,65,1
7e7a5b5f-1f7f-416b-ae38-ce2f5f511c23,145,4,125,3
7e86f57f-032c-4ce9-81ca-4c5b6d0b2a62,49,1,70,0
7ea54e91-e5bb-4d7d-bcbb-6ed5acbab40c,89,4,65,0
7ed9daa2-30df-4c63-a0cf-522855d446da,385,5,100,0
7ee09461-2c31-4bc2-9fc3-9bb62baab2d4,65,4,135,3
7ee6e7fd-fdec-4d36-b377-b12cfb34ca7a,83,5,62,0
7f07bdeb-4de8-4cbb-acdd-7f0b85c7587b,62,3,95,3
7f2249f9-1980-480f-825e-2507df77d3f4,180,1,70,0
7f23fabb-7e48-4bb4-b381-c639cffe1c53,290,3,90,1
7f5bb187-b677-4851-9d2c-fa8d9a3b4e8a,128,5,70,0
7f71ee15-cd39-4a28-908e-a73f06215029,90,4,45,0
7f8ec19d-e896-4ba1-ba7f-48dd9f8f5328,84,3,45,0
7fae9dfc-8c0a-4f17-a26d-36d906e81512,85,6,110,0
7fcb2b84-a40f-4f37-bd7d-a58ca51d5f55,144,3,100,0
7fe12f07-e050-4ef6-a7f4-18af09c0ead5,339,3,43,0
7fe5fcc4-4085-449b-88fb-d2bc6579d2f9,346,3,97,0
7fee068d-0d82-4f75-8c3a-3083417cc676,367,3,105,1
7ff57ada-63af-45f5-a124-5b5aaa5abeeb,147,6,50,0
800dc859-0fda-44f3-b8e0-adce896dc304,369,3,130,1
804c42be-bb5e-4536-ab8f-e7ef0b325017,52,5,40,0
80522b77-d8b0-4544-9661-796706dbf181,237,3,95,0
806aecdb-9f22-423f-af49-eed91b7abfb2,280,4,45,1
8072b10f-7056-422f-86ba-3955f22a5777,351,3,70,0
8082adda-8d4d-4512-ae38-d4b6541a55dc,211,3,85,0
808c8917-e17e-4261-afa6-4824a865beab,331,3,40,0
80d1b4e0-e2c5-474a-b586-2f6c04805133,275,2,100,3
80e69af2-8d7c-40fe-a827-818f5416b838,48,2,55,0
81005ce6-05e9-4f0b-8f96-11c1d87782ff,13,6,50,1
8107f06f-6e03-40d3-b281-5e028275c45b,296,1,72,1
811b9dc9-a52d-41ca-8fc3-a7da54eb4cbf,138,6,35,0
812d3fa5-81b7-489a-bf07-c376df6b7df4,210,1,90,0
81382747-8c55-49ec-80b7-75e2532cf9cb,134,2,65,0
81761e51-5e72-4ec9-8a08-1d9dfe6002aa,375,3,100,2
8179aba1-5991-496e-9e53-e069e0d59528,40,6,45,0
8193809e-1ee0-4606-8453-b9c5fd7652f6,158,6,43,0
81a453ad-0ff0-42d0-a12b-1b68fd51c9d1,358,5,90,1
81daf02a-2ab5-49c3-a628-ddecb1c22059,2,1,60,0
81e2a159-7fb6-43ee-b0be-8e74c41e87d9,128,2,100,1
820f0ef2-b836-4418-a8fe-280c76d687ac,45,1,75,0
8215fe11-3404-446b-bf4d-cc276ef3718b,376,1,80,0
82276ab8-f95a-466c-8b10-9a1e10ec7824,95,3,160,1
824ad30b-772d-415b-8597-7419fe8b3c2e,180,6,45,0
824b29ef-56c4-4415-b6e0-db67c195e1a3,173,5,55,1
825540c8-8ab1-4d5d-b3d7-bc2ea18ad946,343,5,70,1
826af0eb-8333-4ff7-9a43-ad6b5609262b,11,2,20,0
829de94d-47fb-4b38-829d-025647d81ab2,257,4,110,0
82f4cb4f-6d3a-449a-aa18-9f17d22a18fe,175,4,40,0
82f55185-35e8-4cf7-bb62-7ac56dc933c9,229,3,50,0
83013244-f587-4ba8-aeca-20538105a2d4,232,6,50,0
83359a84-a4ef-47de-8af1-9d5a8b68b049,354,6,65,0
833e28e8-f0d6-49d5-80d7-4c7b6e53e04a,277,5,50,0
83769ef6-761f-44db-8c5b-cacd5231d79b,112,1,105,0
838289c4-8ce0-4f31-80f4-870953d79880,146,3,90,0
838951ad-a7dd-462a-a14c-e138e9b35adb,111,3,95,1
83b943b1-6be5-4ae3-8233-8a51b01d4718,154,3,100,1
